Data,Último,Abertura,Máxima,Mínima,Bolsa,Moeda,Ano,Mes,Trimestre,Semestre,Dia_Semana,Dia_Util,Data_Vencimento,Safra,Dias_Ate_Vencimento,Periodo_Contrato,Epoca_Safra,Ultimo,Maxima,Minima,Variacao,Mes_Vencimento,Ano_Vencimento,Media_Movel_5d,Media_Movel_21d,Volatilidade_21d,Volume_Normalizado
2012-05-01,"525,50",632.0,"634,25","511,50",CME,USD,2012,5,2,1,Tuesday,Sim,2025-03-01,2011/2012,4687,Longo,Desenvolvimento,525.5,634.25,511.5,-17.15,Mar,2025,551.35,585.9166666666666,5.16913771937881,
2012-05-01,"525,50",632.0,"634,25","511,50",CME,USD,2012,5,2,1,Tuesday,Sim,2025-03-01,2011/2012,4687,Longo,Desenvolvimento,525.5,634.25,511.5,-17.15,Mar,2025,547.8,579.6071428571429,5.9580896986486245,
2012-05-01,"522,00",556.5,"558,00","503,50",CME,USD,2012,5,2,1,Tuesday,Sim,2025-05-01,2011/2012,4748,Longo,Desenvolvimento,522.0,558.0,503.5,-6.91,Mai,2025,541.25,573.0119047619048,5.876371612937131,
2012-05-01,"532,75",540.0,"558,75","499,00",CME,USD,2012,5,2,1,Tuesday,Sim,2025-07-01,2011/2012,4809,Longo,Desenvolvimento,532.75,558.75,499.0,-1.93,Jul,2025,535.2,569.7738095238095,5.779441437832322,
2012-05-01,"540,50",550.75,"565,50","511,00",CME,USD,2012,5,2,1,Tuesday,Sim,2025-09-01,2011/2012,4871,Longo,Desenvolvimento,540.5,565.5,511.0,-2.57,Set,2025,529.25,568.4404761904761,5.723371800075963,
2012-05-01,"547,75",560.25,"572,00","520,25",CME,USD,2012,5,2,1,Tuesday,Sim,2025-12-01,2011/2012,4962,Longo,Desenvolvimento,547.75,572.0,520.25,-2.71,Dez,2025,533.7,566.9642857142857,5.677895653111199,
2012-05-01,"533,00",566.75,"567,25","521,25",CME,USD,2012,5,2,1,Tuesday,Sim,2026-03-01,2011/2012,5052,Longo,Desenvolvimento,533.0,567.25,521.25,-6.53,Mar,2026,535.2,564.4642857142857,5.641119991801696,
2012-06-01,"24,50",23.85,"24,50","23,30",B3,BRL,2012,6,2,1,Friday,Sim,2025-01-01,2011/2012,4597,Longo,Desenvolvimento,24.5,24.5,23.3,2.73,Jan,2025,24.216,25.571875,4.71386536365504,
2012-06-01,"24,57",23.65,"24,80","22,81",B3,BRL,2012,6,2,1,Friday,Sim,2025-03-01,2011/2012,4656,Longo,Desenvolvimento,24.57,24.8,22.81,4.29,Mar,2025,24.119999999999997,25.51294117647059,4.874165992007971,
2012-06-01,"25,30",24.24,"25,58","23,27",B3,BRL,2012,6,2,1,Friday,Sim,2025-05-01,2011/2012,4717,Longo,Desenvolvimento,25.3,25.58,23.27,4.89,Mai,2025,24.410000000000004,25.50111111111111,5.0269464737227105,
2012-06-01,"672,50",557.75,"676,25","551,00",CFD,USD,2012,6,2,1,Friday,Sim,2024-12-01,2011/2012,4566,Longo,Desenvolvimento,672.5,676.25,551.0,21.12,Dez,2024,637.7,637.9166666666666,11.903797153289647,
2012-06-01,"628,50",525.75,"649,25","510,00",CME,USD,2012,6,2,1,Friday,Sim,2025-03-01,2011/2012,4656,Longo,Desenvolvimento,628.5,649.25,510.0,19.6,Mar,2025,556.5,563.7619047619048,7.712327454271166,
2012-06-01,"628,50",525.75,"649,25","510,00",CME,USD,2012,6,2,1,Friday,Sim,2025-03-01,2011/2012,4656,Longo,Desenvolvimento,628.5,649.25,510.0,19.6,Mar,2025,575.65,563.0595238095239,9.212295846416612,
2012-06-01,"634,75",521.75,"656,75","506,75",CME,USD,2012,6,2,1,Friday,Sim,2025-05-01,2011/2012,4717,Longo,Desenvolvimento,634.75,656.75,506.75,21.6,Mai,2025,594.5,566.4642857142857,10.150021463735222,
2012-06-01,"643,75",532.75,"665,50","519,00",CME,USD,2012,6,2,1,Friday,Sim,2025-07-01,2011/2012,4778,Longo,Desenvolvimento,643.75,665.5,519.0,20.84,Jul,2025,613.7,571.3928571428571,10.933397415607786,
2012-06-01,"647,75",540.0,"668,75","527,00",CME,USD,2012,6,2,1,Friday,Sim,2025-09-01,2011/2012,4840,Longo,Desenvolvimento,647.75,668.75,527.0,19.84,Set,2025,636.65,575.9642857142857,11.652317856485523,
2012-06-01,"651,75",547.25,"672,00","534,00",CME,USD,2012,6,2,1,Friday,Sim,2025-12-01,2011/2012,4931,Longo,Desenvolvimento,651.75,672.0,534.0,18.99,Dez,2025,641.3,580.3452380952381,12.163065951203803,
2012-06-01,"597,25",527.0,"615,00","523,75",CME,USD,2012,6,2,1,Friday,Sim,2026-03-01,2011/2012,5021,Longo,Desenvolvimento,597.25,615.0,523.75,12.05,Mar,2026,635.05,581.8928571428571,12.224465457200395,
2012-07-01,"35,11",24.67,"35,94","24,67",B3,BRL,2012,7,3,2,Sunday,Não,2025-01-01,2011/2012,4567,Longo,Colheita,35.11,35.94,24.67,43.31,Jan,2025,26.72,26.006842105263157,11.474284393337186,
2012-07-01,"35,46",24.52,"36,34","24,50",B3,BRL,2012,7,3,2,Sunday,Não,2025-03-01,2011/2012,4626,Longo,Colheita,35.46,36.34,24.5,44.32,Mar,2025,28.988,26.4795,14.866696258132773,
2012-07-01,"35,91",25.43,"36,54","25,30",B3,BRL,2012,7,3,2,Sunday,Não,2025-05-01,2011/2012,4687,Longo,Colheita,35.91,36.54,25.3,41.94,Mai,2025,31.27,26.928571428571427,16.838955699437513,
2012-07-01,"806,50",682.0,"828,75","679,75",CFD,USD,2012,7,3,2,Sunday,Não,2024-12-01,2011/2012,4536,Longo,Colheita,806.5,828.75,679.75,19.93,Dez,2024,667.7,662.0,12.961626330937687,
2012-07-01,"805,25",642.5,"820,50","640,75",CME,USD,2012,7,3,2,Sunday,Não,2025-03-01,2011/2012,4626,Longo,Colheita,805.25,820.5,640.75,28.12,Mar,2025,669.15,590.0357142857143,13.265754892095014,
2012-07-01,"805,25",642.5,"820,50","640,75",CME,USD,2012,7,3,2,Sunday,Não,2025-03-01,2011/2012,4626,Longo,Colheita,805.25,820.5,640.75,28.12,Mar,2025,701.45,598.1785714285714,14.084505011840898,
2012-07-01,"801,25",649.75,"813,25","644,75",CME,USD,2012,7,3,2,Sunday,Não,2025-05-01,2011/2012,4687,Longo,Colheita,801.25,813.25,644.75,26.23,Mai,2025,732.15,609.6309523809524,14.621770119536531,
2012-07-01,"792,00",657.75,"803,00","652,75",CME,USD,2012,7,3,2,Sunday,Não,2025-07-01,2011/2012,4748,Longo,Colheita,792.0,803.0,652.75,23.03,Jul,2025,760.2,621.4761904761905,14.889242809107902,
2012-07-01,"784,75",659.25,"796,25","656,75",CME,USD,2012,7,3,2,Sunday,Não,2025-09-01,2011/2012,4810,Longo,Colheita,784.75,796.25,656.75,21.15,Set,2025,797.7,632.4285714285714,14.995252677335676,
2012-07-01,"688,50",663.75,"750,25","636,50",CME,USD,2012,7,3,2,Sunday,Não,2025-12-01,2011/2012,4901,Longo,Colheita,688.5,750.25,636.5,5.64,Dez,2025,774.35,638.4047619047619,14.879926907142545,
2012-07-01,"638,00",599.75,"667,50","599,75",CME,USD,2012,7,3,2,Sunday,Não,2026-03-01,2011/2012,4991,Longo,Colheita,638.0,667.5,599.75,6.82,Mar,2026,740.9,641.6309523809524,14.755886831718254,
2012-08-01,"32,93",35.05,"35,30","31,45",B3,BRL,2012,8,3,2,Wednesday,Sim,2025-01-01,2011/2012,4536,Longo,Colheita,32.93,35.3,31.45,-6.21,Jan,2025,32.942,27.196666666666665,16.706340983220088,
2012-08-01,"33,79",35.3,"35,70","32,40",B3,BRL,2012,8,3,2,Wednesday,Sim,2025-03-01,2011/2012,4595,Longo,Colheita,33.79,35.7,32.4,-4.71,Mar,2025,34.64,27.59809523809524,16.574895316770625,
2012-08-01,"34,39",35.79,"36,00","33,10",B3,BRL,2012,8,3,2,Wednesday,Sim,2025-05-01,2011/2012,4656,Longo,Colheita,34.39,36.0,33.1,-4.23,Mai,2025,34.496,28.02714285714286,16.58084627916601,
2012-08-01,"802,75",806.5,"843,75","776,75",CFD,USD,2012,8,3,2,Wednesday,Sim,2024-12-01,2011/2012,4505,Longo,Colheita,802.75,843.75,776.75,-0.46,Dez,2024,699.45,679.59375,12.099058331126436,
2012-08-01,"802,75",806.5,"843,75","776,75",CME,USD,2012,8,3,2,Wednesday,Sim,2025-03-01,2011/2012,4595,Longo,Colheita,802.75,843.75,776.75,-0.31,Mar,2025,741.2,654.8333333333334,13.60088232431999,
2012-08-01,"799,75",806.0,"849,00","781,25",CME,USD,2012,8,3,2,Wednesday,Sim,2025-03-01,2011/2012,4595,Longo,Colheita,799.75,849.0,781.25,-0.68,Mar,2025,742.75,667.8928571428571,12.30205250006216,
2012-08-01,"802,00",802.5,"846,25","779,25",CME,USD,2012,8,3,2,Wednesday,Sim,2025-05-01,2011/2012,4656,Longo,Colheita,802.0,846.25,779.25,0.09,Mai,2025,746.2,681.2261904761905,11.853431108654531,
2012-08-01,"795,00",793.0,"838,00","773,00",CME,USD,2012,8,3,2,Wednesday,Sim,2025-07-01,2011/2012,4717,Longo,Colheita,795.0,838.0,773.0,0.38,Jul,2025,767.5,693.7142857142857,11.725408694268143,
2012-08-01,"780,50",786.0,"824,00","766,25",CME,USD,2012,8,3,2,Wednesday,Sim,2025-09-01,2011/2012,4779,Longo,Colheita,780.5,824.0,766.25,-0.54,Set,2025,796.0,705.1428571428571,11.604015068685737,
2012-08-01,"682,00",689.0,"695,00","669,25",CME,USD,2012,8,3,2,Wednesday,Sim,2025-12-01,2011/2012,4870,Longo,Colheita,682.0,695.0,669.25,-0.94,Dez,2025,771.85,711.5357142857143,11.494348300671195,
2012-08-01,"650,00",639.0,"658,00","626,25",CME,USD,2012,8,3,2,Wednesday,Sim,2026-03-01,2011/2012,4960,Longo,Colheita,650.0,658.0,626.25,1.88,Mar,2026,741.9,717.1071428571429,10.92976619363923,
2012-09-01,"30,29",32.91,"33,37","28,52",B3,BRL,2012,9,3,2,Saturday,Não,2025-01-01,2012/2013,4505,Longo,Comercialização,30.29,33.37,28.52,-8.02,Jan,2025,33.462,28.105238095238096,16.81655837899913,
2012-09-01,"31,18",33.76,"34,19","29,65",B3,BRL,2012,9,3,2,Saturday,Não,2025-03-01,2012/2013,4564,Longo,Comercialização,31.18,34.19,29.65,-7.72,Mar,2025,32.516,28.3352380952381,17.01778037958003,
2012-09-01,"30,71",34.2,"34,70","29,06",B3,BRL,2012,9,3,2,Saturday,Não,2025-05-01,2012/2013,4625,Longo,Comercialização,30.71,34.7,29.06,-10.7,Mai,2025,32.071999999999996,28.54952380952381,17.30492275130321,
2012-09-01,"756,25",805.0,"818,25","705,00",CFD,USD,2012,9,3,2,Saturday,Não,2024-12-01,2012/2013,4474,Longo,Comercialização,756.25,818.25,705.0,-5.79,Dez,2024,718.65,688.1111111111111,11.72151239293709,
2012-09-01,"756,25",805.0,"818,25","705,00",CME,USD,2012,9,3,2,Saturday,Não,2025-03-01,2012/2013,4564,Longo,Comercialização,756.25,818.25,705.0,-5.79,Mar,2025,732.75,723.1904761904761,11.542095130434506,
2012-09-01,"759,50",802.75,"815,00","708,75",CME,USD,2012,9,3,2,Saturday,Não,2025-03-01,2012/2013,4564,Longo,Comercialização,759.5,815.0,708.75,-5.03,Mar,2025,725.65,729.4285714285714,11.94566831234533,
2012-09-01,"756,50",804.75,"816,75","706,75",CME,USD,2012,9,3,2,Saturday,Não,2025-05-01,2012/2013,4625,Longo,Comercialização,756.5,816.75,706.75,-5.67,Mai,2025,720.85,735.2261904761905,12.164287601711115,
2012-09-01,"749,00",795.5,"810,50","700,50",CME,USD,2012,9,3,2,Saturday,Não,2025-07-01,2012/2013,4686,Longo,Comercialização,749.0,810.5,700.5,-5.79,Jul,2025,734.25,740.2380952380952,12.282967669171187,
2012-09-01,"659,00",783.5,"796,00","629,00",CME,USD,2012,9,3,2,Saturday,Não,2025-09-01,2012/2013,4748,Longo,Comercialização,659.0,796.0,629.0,-15.57,Set,2025,736.05,740.7738095238095,12.98401808818386,
2012-09-01,"630,50",680.5,"699,00","603,75",CME,USD,2012,9,3,2,Saturday,Não,2025-12-01,2012/2013,4839,Longo,Comercialização,630.5,699.0,603.75,-7.55,Dez,2025,710.9,739.7619047619048,12.97812793749178,
2012-09-01,"637,75",650.75,"665,00","612,50",CME,USD,2012,9,3,2,Saturday,Não,2026-03-01,2012/2013,4929,Longo,Comercialização,637.75,665.0,612.5,-1.88,Mar,2026,686.55,741.6904761904761,12.95738559388318,
2012-10-01,"33,50",31.0,"33,60","29,70",B3,BRL,2012,10,4,2,Monday,Sim,2025-01-01,2012/2013,4475,Longo,Comercialização,33.5,33.6,29.7,10.6,Jan,2025,32.013999999999996,28.886190476190478,17.197540494140988,
2012-10-01,"34,05",31.75,"34,12","30,60",B3,BRL,2012,10,4,2,Monday,Sim,2025-03-01,2012/2013,4534,Longo,Comercialização,34.05,34.12,30.6,9.2,Mar,2025,31.945999999999998,29.25047619047619,17.21323821946353,
2012-10-01,"32,59",31.0,"32,80","29,50",B3,BRL,2012,10,4,2,Monday,Sim,2025-05-01,2012/2013,4595,Longo,Comercialização,32.59,32.8,29.5,6.12,Mai,2025,32.406,29.547619047619047,17.195073560816912,
2012-10-01,"755,75",760.25,"776,00","732,25",CFD,USD,2012,10,4,2,Monday,Sim,2024-12-01,2012/2013,4444,Longo,Comercialização,755.75,776.0,732.25,-0.07,Dez,2024,758.75,694.875,11.077491743771843,
2012-10-01,"755,75",760.25,"776,00","732,25",CME,USD,2012,10,4,2,Monday,Sim,2025-03-01,2012/2013,4534,Longo,Comercialização,755.75,776.0,732.25,-0.07,Mar,2025,686.4,739.3333333333334,11.780333449884859,
2012-10-01,"757,00",763.5,"775,75","732,25",CME,USD,2012,10,4,2,Monday,Sim,2025-03-01,2012/2013,4534,Longo,Comercialização,757.0,775.75,732.25,-0.33,Mar,2025,688.0,737.0357142857143,10.291903614006491,
2012-10-01,"752,50",758.25,"769,75","727,00",CME,USD,2012,10,4,2,Monday,Sim,2025-05-01,2012/2013,4595,Longo,Comercialização,752.5,769.75,727.0,-0.53,Mai,2025,706.7,734.7142857142857,8.619779911011975,
2012-10-01,"744,00",752.5,"762,50","720,50",CME,USD,2012,10,4,2,Monday,Sim,2025-07-01,2012/2013,4656,Longo,Comercialização,744.0,762.5,720.5,-0.67,Jul,2025,729.4,732.4285714285714,6.885091969507112,
2012-10-01,"661,50",659.0,"677,00","645,50",CME,USD,2012,10,4,2,Monday,Sim,2025-09-01,2012/2013,4718,Longo,Comercialização,661.5,677.0,645.5,0.38,Set,2025,734.15,726.5595238095239,4.743028166738638,
2012-10-01,"636,50",632.0,"647,00","620,00",CME,USD,2012,10,4,2,Monday,Sim,2025-12-01,2012/2013,4809,Longo,Comercialização,636.5,647.0,620.0,0.95,Dez,2025,710.3,724.0833333333334,4.48230032354773,
2012-10-01,"644,00",640.0,"654,50","629,00",CME,USD,2012,10,4,2,Monday,Sim,2026-03-01,2012/2013,4899,Longo,Comercialização,644.0,654.5,629.0,0.98,Mar,2026,687.7,724.3690476190476,4.073842575914443,
2012-11-01,"36,35",33.5,"36,99","33,30",B3,BRL,2012,11,4,2,Thursday,Sim,2025-01-01,2012/2013,4444,Longo,Entressafra,36.35,36.99,33.3,8.51,Jan,2025,33.44,30.099523809523806,17.028925657469383,
2012-11-01,"34,24",34.0,"34,75","32,07",B3,BRL,2012,11,4,2,Thursday,Sim,2025-03-01,2012/2013,4503,Longo,Entressafra,34.24,34.75,32.07,0.56,Mar,2025,34.146,30.54523809523809,16.879204463876057,
2012-11-01,"31,85",32.59,"33,00","30,20",B3,BRL,2012,11,4,2,Thursday,Sim,2025-05-01,2012/2013,4564,Longo,Entressafra,31.85,33.0,30.2,-2.27,Mai,2025,33.815999999999995,30.86904761904762,16.80618725350875,
2012-11-01,"748,00",755.5,"763,25","710,50",CFD,USD,2012,11,4,2,Thursday,Sim,2024-12-01,2012/2013,4413,Longo,Entressafra,748.0,763.25,710.5,-1.03,Dez,2024,773.85,699.7045454545455,10.551401630287625,
2012-11-01,"748,00",755.5,"763,25","710,50",CME,USD,2012,11,4,2,Thursday,Sim,2025-03-01,2012/2013,4503,Longo,Entressafra,748.0,763.25,710.5,-1.03,Mar,2025,686.8,721.7619047619048,4.059940768979142,
2012-11-01,"752,75",756.25,"767,50","714,25",CME,USD,2012,11,4,2,Thursday,Sim,2025-03-01,2012/2013,4503,Longo,Entressafra,752.75,767.5,714.25,-0.56,Mar,2025,688.55,719.5238095238095,4.062355990121507,
2012-11-01,"752,00",752.25,"765,00","710,25",CME,USD,2012,11,4,2,Thursday,Sim,2025-05-01,2012/2013,4564,Longo,Entressafra,752.0,765.0,710.25,-0.07,Mai,2025,706.65,717.1428571428571,4.057891664633822,
2012-11-01,"744,25",744.0,"756,00","700,00",CME,USD,2012,11,4,2,Thursday,Sim,2025-07-01,2012/2013,4625,Longo,Entressafra,744.25,756.0,700.0,0.03,Jul,2025,728.2,714.7261904761905,4.047213209345989,
2012-11-01,"656,75",662.5,"669,75","620,25",CME,USD,2012,11,4,2,Thursday,Sim,2025-09-01,2012/2013,4687,Longo,Entressafra,656.75,669.75,620.25,-0.72,Set,2025,730.75,708.8333333333334,4.043541293281928,
2012-11-01,"635,50",636.0,"644,00","600,75",CME,USD,2012,11,4,2,Thursday,Sim,2025-12-01,2012/2013,4778,Longo,Entressafra,635.5,644.0,600.75,-0.16,Dez,2025,708.25,706.6190476190476,4.060060227092566,
2012-11-01,"643,50",645.0,"650,25","609,50",CME,USD,2012,11,4,2,Thursday,Sim,2026-03-01,2012/2013,4868,Longo,Entressafra,643.5,650.25,609.5,-0.08,Mar,2026,686.4,706.3095238095239,3.982211577455289,
2012-12-01,"33,37",36.4,"36,80","33,10",B3,BRL,2012,12,4,2,Saturday,Não,2025-01-01,2012/2013,4414,Longo,Entressafra,33.37,36.8,33.1,-8.2,Jan,2025,33.68,31.32238095238095,16.9606923853502,
2012-12-01,"30,77",34.22,"34,65","30,70",B3,BRL,2012,12,4,2,Saturday,Não,2025-03-01,2012/2013,4473,Longo,Entressafra,30.77,34.65,30.7,-10.13,Mar,2025,33.316,31.665714285714287,17.145824161890737,
2012-12-01,"29,60",31.81,"32,10","29,40",B3,BRL,2012,12,4,2,Saturday,Não,2025-05-01,2012/2013,4534,Longo,Entressafra,29.6,32.1,29.4,-7.06,Mai,2025,31.966,31.92666666666667,17.248779542746952,
2012-12-01,"698,25",752.0,"759,00","687,50",CFD,USD,2012,12,4,2,Saturday,Não,2024-12-01,2012/2013,4383,Longo,Entressafra,698.25,759.0,687.5,-6.65,Dez,2024,752.2,699.5833333333334,10.353106802044758,
2012-12-01,"698,25",752.0,"759,00","687,50",CME,USD,2012,12,4,2,Saturday,Não,2025-03-01,2012/2013,4473,Longo,Entressafra,698.25,759.0,687.5,-6.65,Mar,2025,675.65,703.547619047619,4.0236607946590235,
2012-12-01,"700,25",756.25,"764,00","691,25",CME,USD,2012,12,4,2,Saturday,Não,2025-03-01,2012/2013,4473,Longo,Entressafra,700.25,764.0,691.25,-6.97,Mar,2025,666.85,700.7261904761905,4.108867935853573,
2012-12-01,"697,25",755.25,"762,25","689,00",CME,USD,2012,12,4,2,Saturday,Não,2025-05-01,2012/2013,4534,Longo,Entressafra,697.25,762.25,689.0,-7.28,Mai,2025,674.95,697.9047619047619,4.185778189013238,
2012-12-01,"621,25",746.5,"755,00","614,50",CME,USD,2012,12,4,2,Saturday,Não,2025-07-01,2012/2013,4595,Longo,Entressafra,621.25,755.0,614.5,-16.53,Jul,2025,672.1,691.8214285714286,5.147059262104813,
2012-12-01,"599,75",658.75,"668,50","594,25",CME,USD,2012,12,4,2,Saturday,Não,2025-09-01,2012/2013,4657,Longo,Entressafra,599.75,668.5,594.25,-8.68,Set,2025,663.35,689.0,4.487209123083702,
2012-12-01,"609,50",636.0,"647,00","604,00",CME,USD,2012,12,4,2,Saturday,Não,2025-12-01,2012/2013,4748,Longo,Entressafra,609.5,647.0,604.0,-4.09,Dez,2025,645.6,688.0,4.3633570518471965,
2012-12-01,"616,50",644.0,"654,75","611,00",CME,USD,2012,12,4,2,Saturday,Não,2026-03-01,2012/2013,4838,Longo,Entressafra,616.5,654.75,611.0,-4.2,Mar,2026,628.85,686.9880952380952,4.374382242100008,
2013-01-01,"30,67",33.2,"33,90","30,06",B3,BRL,2013,1,1,1,Tuesday,Sim,2025-01-01,2012/2013,4383,Longo,Entressafra,30.67,33.9,30.06,-8.09,Jan,2025,31.252000000000002,32.22047619047619,17.483300453916154,
2013-01-01,"28,80",30.79,"31,98","28,41",B3,BRL,2013,1,1,1,Tuesday,Sim,2025-03-01,2012/2013,4442,Longo,Entressafra,28.8,31.98,28.41,-6.4,Mar,2025,30.642000000000003,32.42190476190476,17.64734322375872,
2013-01-01,"29,14",29.6,"30,00","28,80",B3,BRL,2013,1,1,1,Tuesday,Sim,2025-05-01,2012/2013,4503,Longo,Entressafra,29.14,30.0,28.8,-1.55,Mai,2025,29.796,32.60476190476191,17.68849728468974,
2013-01-01,"740,50",706.25,"744,50","678,00",CFD,USD,2013,1,1,1,Tuesday,Sim,2024-12-01,2012/2013,4352,Longo,Entressafra,740.5,744.5,678.0,6.05,Dez,2024,739.75,702.7307692307693,10.006492187446902,
2013-01-01,"740,50",706.25,"744,50","678,00",CME,USD,2013,1,1,1,Tuesday,Sim,2025-03-01,2012/2013,4442,Longo,Entressafra,740.5,744.5,678.0,6.05,Mar,2025,637.5,686.2619047619048,4.7451114694117305,
2013-01-01,"742,00",707.25,"745,00","678,50",CME,USD,2013,1,1,1,Tuesday,Sim,2025-03-01,2012/2013,4442,Longo,Entressafra,742.0,745.0,678.5,5.96,Mar,2025,661.65,685.547619047619,5.069016575985813,
2013-01-01,"733,25",705.0,"736,75","672,00",CME,USD,2013,1,1,1,Tuesday,Sim,2025-05-01,2012/2013,4503,Longo,Entressafra,733.25,736.75,672.0,5.16,Mai,2025,688.35,684.6309523809524,5.30318264728607,
2013-01-01,"615,25",626.25,"627,25","592,00",CME,USD,2013,1,1,1,Tuesday,Sim,2025-07-01,2012/2013,4564,Longo,Entressafra,615.25,627.25,592.0,-0.97,Jul,2025,689.5,678.5,5.3003385785833474,
2013-01-01,"591,00",603.5,"605,00","570,00",CME,USD,2013,1,1,1,Tuesday,Sim,2025-09-01,2012/2013,4626,Longo,Entressafra,591.0,605.0,570.0,-1.46,Set,2025,684.4,675.1428571428571,5.277094844703845,
2013-01-01,"601,50",611.0,"614,00","580,75",CME,USD,2013,1,1,1,Tuesday,Sim,2025-12-01,2012/2013,4717,Longo,Entressafra,601.5,614.0,580.75,-1.31,Dez,2025,656.6,673.4761904761905,5.238542645394704,
2013-01-01,"608,50",620.0,"621,00","589,25",CME,USD,2013,1,1,1,Tuesday,Sim,2026-03-01,2012/2013,4807,Longo,Entressafra,608.5,621.0,589.25,-1.3,Mar,2026,629.9,671.7857142857143,5.196550275125284,
2013-02-01,"31,73",30.68,"32,16","30,22",B3,BRL,2013,2,1,1,Friday,Sim,2025-01-01,2012/2013,4352,Longo,Entressafra,31.73,32.16,30.22,3.46,Jan,2025,29.988,32.44380952380953,15.197208014256153,
2013-02-01,"28,47",28.8,"29,40","27,20",B3,BRL,2013,2,1,1,Friday,Sim,2025-03-01,2012/2013,4411,Longo,Entressafra,28.47,29.4,27.2,-1.15,Mar,2025,29.762,32.11095238095238,11.679933055907307,
2013-02-01,"28,05",28.05,"28,05","28,05",B3,BRL,2013,2,1,1,Friday,Sim,2025-05-01,2012/2013,4472,Longo,Entressafra,28.05,28.05,28.05,-3.74,Mai,2025,29.238,31.736666666666668,6.54887573048484,
2013-02-01,"719,50",740.25,"746,25","687,25",CFD,USD,2013,2,1,1,Friday,Sim,2024-12-01,2012/2013,4321,Longo,Entressafra,719.5,746.25,687.25,-2.84,Dez,2024,732.4,703.9285714285714,9.683399298697848,
2013-02-01,"719,50",740.25,"746,25","687,25",CME,USD,2013,2,1,1,Friday,Sim,2025-03-01,2012/2013,4411,Longo,Entressafra,719.5,746.25,687.25,-2.84,Mar,2025,627.15,670.4285714285714,5.192294198869988,
2013-02-01,"703,50",741.5,"747,50","680,75",CME,USD,2013,2,1,1,Friday,Sim,2025-03-01,2012/2013,4411,Longo,Entressafra,703.5,747.5,680.75,-5.19,Mar,2025,644.8,668.0833333333334,5.216420365401097,
2013-02-01,"684,75",732.5,"738,75","667,50",CME,USD,2013,2,1,1,Friday,Sim,2025-05-01,2012/2013,4472,Longo,Entressafra,684.75,738.75,667.5,-6.61,Mai,2025,663.55,664.8809523809524,5.262692819677547,
2013-02-01,"582,75",615.0,"620,00","568,50",CME,USD,2013,2,1,1,Friday,Sim,2025-07-01,2012/2013,4533,Longo,Entressafra,582.75,620.0,568.5,-5.28,Jul,2025,659.8,657.1904761904761,5.249776321765655,
2013-02-01,"557,00",591.0,"596,50","547,00",CME,USD,2013,2,1,1,Friday,Sim,2025-09-01,2012/2013,4595,Longo,Entressafra,557.0,596.5,547.0,-5.75,Set,2025,649.5,652.4404761904761,5.2549522674647795,
2013-02-01,"567,00",601.25,"606,50","558,00",CME,USD,2013,2,1,1,Friday,Sim,2025-12-01,2012/2013,4686,Longo,Entressafra,567.0,606.5,558.0,-5.74,Dez,2025,619.0,649.1785714285714,5.23209795852667,
2013-02-01,"574,00",611.25,"612,00","565,00",CME,USD,2013,2,1,1,Friday,Sim,2026-03-01,2012/2013,4776,Longo,Entressafra,574.0,612.0,565.0,-5.67,Mar,2026,593.1,645.8690476190476,5.190775747144424,
2013-03-01,"26,09",31.7,"31,80","26,01",B3,BRL,2013,3,1,1,Friday,Sim,2025-01-01,2012/2013,4324,Longo,Plantio,26.09,31.8,26.01,-17.77,Jan,2025,28.695999999999998,31.410952380952388,7.320001691386743,
2013-03-01,"25,90",28.47,"28,47","25,45",B3,BRL,2013,3,1,1,Friday,Sim,2025-03-01,2012/2013,4383,Longo,Plantio,25.9,28.47,25.45,-9.03,Mar,2025,28.048000000000002,31.035238095238096,7.429930333583537,
2013-03-01,"24,95",27.6,"27,60","24,88",B3,BRL,2013,3,1,1,Friday,Sim,2025-05-01,2012/2013,4444,Longo,Plantio,24.95,27.6,24.88,-11.05,Mai,2025,26.692,30.585714285714282,7.622852859283442,
2013-03-01,"695,25",719.5,"749,00","695,25",CFD,USD,2013,3,1,1,Friday,Sim,2024-12-01,2012/2013,4293,Longo,Plantio,695.25,749.0,695.25,-3.37,Dez,2024,720.3,703.35,9.404913204328489,
2013-03-01,"695,25",719.5,"749,00","695,25",CME,USD,2013,3,1,1,Friday,Sim,2025-03-01,2012/2013,4383,Longo,Plantio,695.25,749.0,695.25,-3.37,Mar,2025,595.2,645.7261904761905,5.149235773162746,
2013-03-01,"676,00",703.5,"718,75","676,00",CME,USD,2013,3,1,1,Friday,Sim,2025-03-01,2012/2013,4383,Longo,Plantio,676.0,718.75,676.0,-3.91,Mar,2025,613.85,644.5714285714286,5.092754002829238,
2013-03-01,"563,00",684.0,"699,50","563,00",CME,USD,2013,3,1,1,Friday,Sim,2025-05-01,2012/2013,4444,Longo,Plantio,563.0,699.5,563.0,-17.78,Mai,2025,615.05,638.1785714285714,5.931242983838484,
2013-03-01,"538,50",582.5,"585,50","533,00",CME,USD,2013,3,1,1,Friday,Sim,2025-07-01,2012/2013,4505,Longo,Plantio,538.5,585.5,533.0,-7.59,Jul,2025,609.35,634.2380952380952,5.269046312912703,
2013-03-01,"548,25",557.0,"582,75","538,50",CME,USD,2013,3,1,1,Friday,Sim,2025-09-01,2012/2013,4567,Longo,Plantio,548.25,582.75,538.5,-1.57,Set,2025,604.2,631.7857142857143,5.150081460289629,
